image_id,preprocess_ms,forward_ms,post_ms,total_ms
52007,3.4,1934.18,0.17,1941.55
52017,3.04,1975.12,0.17,1980.8
52412,2.97,1974.68,0.16,1981.29
52413,2.57,3234.22,0.21,3239.16
52462,3.05,1973.83,0.19,1980.4
52507,3.06,2014.6,0.16,2021.43
52565,3.19,1759.72,0.16,1765.33
52591,2.91,1934.91,0.17,1940.15
52891,3.14,2183.81,0.16,2190.14
52996,3.02,1978.36,0.17,1984.11
53505,3.23,3395.53,0.18,3401.53
53529,2.32,1977.97,0.3,1982.63
53624,3.32,2310.8,0.2,2318.01
53626,3.26,1849.49,0.19,1856.32
53909,3.33,2229.75,0.18,2236.44
53994,3.48,1889.16,0.18,1896.42
54123,3.07,1848.7,0.19,1856.12
54164,3.11,3396.88,0.33,3402.87
54592,3.26,3399.64,0.24,3405.32
54593,3.1,1809.45,0.19,1816.73
54605,4.41,3398.67,0.22,3407.38
54628,2.71,1891.28,0.16,1896.9
54654,3.14,2017.97,0.18,2024.56
54931,3.25,1975.63,0.17,1982.27
54967,3.19,2277.82,0.2,2283.82
55002,2.55,3408.01,0.2,3413.2
55022,3.39,1985.85,0.16,1992.83
55072,3.13,1974.35,0.17,1981.12
55150,3.09,3398.55,0.2,3405.18
55167,2.77,2099.21,0.16,2105.56
55299,3.02,1900.64,0.2,1906.35
55528,3.28,2351.61,0.17,2357.7
55950,3.15,1976.26,0.16,1982.79
56127,4.83,1892.24,0.16,1901.42
56288,3.33,2265.91,0.17,2272.6
56344,3.25,2181.36,0.16,2187.26
56350,4.16,1973.53,0.16,1981.08
56545,3.51,1936.76,0.18,1943.81
